"","iso2c","country","year","birth","inf_mortality","life_exp","iso3c","region","capital","longitude","latitude","income","lending"
"4952","TR","Turkey",2010,17.918,15.6,74.507,"TUR","Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"4953","TR","Turkey",2011,17.651,14.6,74.944,"TUR","Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"4954","TR","Turkey",2012,17.402,13.6,75.373,"TUR","Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"4955","TR","Turkey",2013,17.166,12.7,75.784,"TUR","Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"4956","TR","Turkey",2014,16.94,11.9,76.172,"TUR","Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"4957","TR","Turkey",2015,16.718,11.1,76.532,"TUR","Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"4958","TR","Turkey",2016,16.494,10.5,76.86,"TUR","Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"4959","TR","Turkey",2004,19.91,23.9,72.004,"TUR","Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"4960","TR","Turkey",2005,19.521,22.3,72.424,"TUR","Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"4961","TR","Turkey",2006,19.161,20.8,72.83,"TUR","Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"4962","TR","Turkey",2007,18.824,19.3,73.235,"TUR","Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"4963","TR","Turkey",2008,18.505,18,73.649,"TUR","Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"4964","TR","Turkey",2009,18.203,16.8,74.074,"TUR","Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"4965","TR","Turkey",2020,NA,NA,NA,"TUR","Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"4966","TR","Turkey",2017,16.264,9.8,77.161,"TUR","Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"4967","TR","Turkey",2018,16.027,9.2,77.437,"TUR","Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"4968","TR","Turkey",2019,15.782,8.6,77.691,"TUR","Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"4969","TT","Trinidad and Tobago",1999,14.793,25,69.199,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4970","TT","Trinidad and Tobago",2000,14.724,24.9,69.413,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4971","TT","Trinidad and Tobago",2001,14.739,24.8,69.65,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4972","TT","Trinidad and Tobago",2002,14.815,24.6,69.903,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4973","TT","Trinidad and Tobago",2003,14.927,24.2,70.164,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4974","TT","Trinidad and Tobago",2004,15.049,23.8,70.428,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4975","TT","Trinidad and Tobago",2005,15.161,23.3,70.691,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4976","TT","Trinidad and Tobago",2006,15.246,22.7,70.952,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4977","TT","Trinidad and Tobago",2007,15.301,22.2,71.21,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4978","TT","Trinidad and Tobago",2012,14.858,19.2,72.382,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4979","TT","Trinidad and Tobago",2013,14.611,18.6,72.582,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4980","TT","Trinidad and Tobago",2014,14.325,18.1,72.768,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4981","TT","Trinidad and Tobago",2015,14.007,17.6,72.941,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4982","TT","Trinidad and Tobago",2016,13.662,17.1,73.1,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4983","TT","Trinidad and Tobago",2017,13.302,16.6,73.245,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4984","TT","Trinidad and Tobago",2018,12.937,16.1,73.38,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4985","TT","Trinidad and Tobago",2019,12.578,15.7,73.507,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4986","TT","Trinidad and Tobago",2020,NA,NA,NA,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4987","TT","Trinidad and Tobago",2008,15.32,21.6,71.464,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4988","TT","Trinidad and Tobago",2009,15.291,21,71.71,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4989","TT","Trinidad and Tobago",2010,15.206,20.4,71.946,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4990","TT","Trinidad and Tobago",2011,15.059,19.8,72.17,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4991","TT","Trinidad and Tobago",1998,14.96,25.1,69.011,"TTO","Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"4992","TV","Tuvalu",2003,NA,30.9,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"4993","TV","Tuvalu",2004,NA,30.3,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"4994","TV","Tuvalu",2005,NA,29.8,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"4995","TV","Tuvalu",2006,NA,29.2,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"4996","TV","Tuvalu",2007,NA,28.6,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"4997","TV","Tuvalu",2008,NA,27.9,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"4998","TV","Tuvalu",2009,NA,27.1,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"4999","TV","Tuvalu",2010,NA,26.4,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"5000","TV","Tuvalu",1998,NA,35.1,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"5001","TV","Tuvalu",1999,NA,34.1,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"5002","TV","Tuvalu",2000,NA,33.2,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"5003","TV","Tuvalu",2001,NA,32.3,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"5004","TV","Tuvalu",2002,NA,31.6,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"5005","TV","Tuvalu",2017,NA,21.5,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"5006","TV","Tuvalu",2018,NA,20.9,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"5007","TV","Tuvalu",2019,NA,20.2,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"5008","TV","Tuvalu",2020,NA,NA,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"5009","TV","Tuvalu",2014,NA,23.6,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"5010","TV","Tuvalu",2011,NA,25.7,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"5011","TV","Tuvalu",2012,NA,25,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"5012","TV","Tuvalu",2013,NA,24.3,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"5013","TV","Tuvalu",2015,NA,22.9,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"5014","TV","Tuvalu",2016,NA,22.2,NA,"TUV","East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"5015","TZ","Tanzania",1998,41.73,86.3,49.809,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5016","TZ","Tanzania",2001,41.673,74.3,51.444,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5017","TZ","Tanzania",2002,41.718,69.9,52.142,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5018","TZ","Tanzania",1999,41.663,82.8,50.248,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5019","TZ","Tanzania",2000,41.648,78.7,50.801,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5020","TZ","Tanzania",2009,40.693,49.1,57.666,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5021","TZ","Tanzania",2010,40.249,47.3,58.584,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5022","TZ","Tanzania",2011,39.763,45.7,59.525,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5023","TZ","Tanzania",2012,39.262,44.3,60.47,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5024","TZ","Tanzania",2013,38.77,43.1,61.398,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5025","TZ","Tanzania",2014,38.302,42,62.288,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5026","TZ","Tanzania",2015,37.866,41,63.111,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5027","TZ","Tanzania",2003,41.755,65.8,52.866,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5028","TZ","Tanzania",2004,41.764,62.2,53.602,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5029","TZ","Tanzania",2005,41.716,58.8,54.349,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5030","TZ","Tanzania",2006,41.587,56.1,55.119,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5031","TZ","Tanzania",2007,41.371,53.4,55.926,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5032","TZ","Tanzania",2008,41.071,51.3,56.777,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5033","TZ","Tanzania",2017,37.075,38.3,64.479,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5034","TZ","Tanzania",2018,36.7,37,65.015,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5035","TZ","Tanzania",2019,36.336,36,65.456,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5036","TZ","Tanzania",2016,37.461,39.8,63.844,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5037","TZ","Tanzania",2020,NA,NA,NA,"TZA","Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Low income","IDA"
"5038","UA","Ukraine",1999,7.8,16.3,67.9809756097561,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5039","UA","Ukraine",2000,7.8,15.7,67.6756097560976,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5040","UA","Ukraine",2001,7.7,15,67.8370731707317,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5041","UA","Ukraine",2003,8.5,13.7,68.2107317073171,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5042","UA","Ukraine",2004,9,13.1,68.1853658536585,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5043","UA","Ukraine",2005,9,12.5,67.9568292682927,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5044","UA","Ukraine",2002,8.1,14.3,68.2756097560976,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5045","UA","Ukraine",1998,8.4,16.9,68.3748780487805,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5046","UA","Ukraine",2012,11.4,9.2,70.9441463414634,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5047","UA","Ukraine",2013,11.1,8.8,71.159512195122,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5048","UA","Ukraine",2014,10.8,8.4,71.1865853658537,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5049","UA","Ukraine",2015,10.7,8.1,71.189512195122,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5050","UA","Ukraine",2016,10.3,7.9,71.4763414634146,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5051","UA","Ukraine",2017,9.4,7.6,71.7809756097561,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5052","UA","Ukraine",2018,8.7,7.4,71.5826829268293,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5053","UA","Ukraine",2019,8.1,7.2,71.8273170731707,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5054","UA","Ukraine",2020,NA,NA,NA,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5055","UA","Ukraine",2007,10.2,11.5,68.2221951219512,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5056","UA","Ukraine",2008,11,11.1,68.2514634146342,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5057","UA","Ukraine",2009,11.1,10.6,69.19,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5058","UA","Ukraine",2010,10.8,10.1,70.2653658536586,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5059","UA","Ukraine",2011,11,9.6,70.8092682926829,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5060","UA","Ukraine",2006,9.8,12,68.0775609756098,"UKR","Europe & Central Asia","Kiev","30.5038","50.4536","Lower middle income","IBRD"
"5061","UG","Uganda",2003,47.748,75,49.421,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5062","UG","Uganda",2004,47.438,70.4,50.554,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5063","UG","Uganda",2005,47.101,66,51.676,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5064","UG","Uganda",2007,46.308,58.4,53.887,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5065","UG","Uganda",2008,45.834,55,54.984,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5066","UG","Uganda",2009,45.299,52.5,56.06,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5067","UG","Uganda",2006,46.728,62.1,52.784,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5068","UG","Uganda",1998,49.07,93,44.685,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5069","UG","Uganda",1999,48.837,90.5,45.373,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5070","UG","Uganda",2000,48.584,87.4,46.229,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5071","UG","Uganda",2001,48.318,83.6,47.22,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5072","UG","Uganda",2002,48.04,79.5,48.299,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5073","UG","Uganda",2016,39.8,37.6,61.986,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5074","UG","Uganda",2017,38.947,36,62.516,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5075","UG","Uganda",2018,38.135,34.6,62.973,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5076","UG","Uganda",2019,37.377,33.4,63.368,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5077","UG","Uganda",2020,NA,NA,NA,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5078","UG","Uganda",2012,43.248,44.6,59.017,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5079","UG","Uganda",2013,42.428,42.9,59.881,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5080","UG","Uganda",2010,44.693,49.9,57.099,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5081","UG","Uganda",2011,44.007,47.6,58.087,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5082","UG","Uganda",2014,41.564,40.9,60.669,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5083","UG","Uganda",2015,40.68,39.2,61.373,"UGA","Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"5084","US","United States",1998,14.3,7.4,76.5804878048781,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5085","US","United States",1999,14.2,7.2,76.5829268292683,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5086","US","United States",2005,14,6.7,77.4878048780488,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5087","US","United States",2006,14.3,6.7,77.6878048780488,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5088","US","United States",2007,14.3,6.6,77.9878048780488,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5089","US","United States",2008,14,6.5,78.0390243902439,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5090","US","United States",2009,13.5,6.4,78.390243902439,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5091","US","United States",2010,13,6.2,78.5414634146342,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5092","US","United States",2011,12.7,6.1,78.6414634146341,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5093","US","United States",2012,12.6,6,78.7414634146342,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5094","US","United States",2013,12.4,6,78.7414634146342,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5095","US","United States",2014,12.5,5.9,78.8414634146341,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5096","US","United States",2015,12.4,5.8,78.690243902439,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5097","US","United States",2016,12.2,5.8,78.5390243902439,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5098","US","United States",2017,11.8,5.7,78.5390243902439,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5099","US","United States",2018,11.6,5.6,78.6390243902439,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5100","US","United States",2019,11.4,5.6,78.7878048780488,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5101","US","United States",2020,NA,NA,NA,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5102","US","United States",2002,14,6.9,76.9365853658537,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5103","US","United States",2003,14.1,6.9,77.0365853658537,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5104","US","United States",2000,14.4,7.1,76.6365853658537,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5105","US","United States",2001,14.1,7,76.8365853658537,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5106","US","United States",2004,14,6.8,77.4878048780488,"USA","North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"5107","UY","Uruguay",1998,16.814,16,74.309,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5108","UY","Uruguay",1999,16.566,15.3,74.523,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5109","UY","Uruguay",2001,16.095,14.4,74.939,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5110","UY","Uruguay",2002,15.853,14.1,75.152,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5111","UY","Uruguay",2003,15.6,13.7,75.373,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5112","UY","Uruguay",2000,16.329,14.8,74.731,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5113","UY","Uruguay",2009,14.402,9.7,76.603,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5114","UY","Uruguay",2010,14.332,9.3,76.75,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5115","UY","Uruguay",2011,14.291,8.9,76.882,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5116","UY","Uruguay",2012,14.263,8.6,77.004,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5117","UY","Uruguay",2013,14.233,8.3,77.124,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5118","UY","Uruguay",2014,14.192,8,77.244,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5119","UY","Uruguay",2015,14.134,7.6,77.369,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5120","UY","Uruguay",2016,14.057,7.2,77.498,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5121","UY","Uruguay",2004,15.34,13.1,75.599,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5122","UY","Uruguay",2005,15.087,12.5,75.826,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5123","UY","Uruguay",2006,14.856,11.7,76.046,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5124","UY","Uruguay",2007,14.661,11,76.251,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5125","UY","Uruguay",2008,14.51,10.3,76.437,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5126","UY","Uruguay",2020,NA,NA,NA,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5127","UY","Uruguay",2017,13.963,6.8,77.632,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5128","UY","Uruguay",2018,13.857,6.5,77.77,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5129","UY","Uruguay",2019,13.74,6.1,77.911,"URY","Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"5130","UZ","Uzbekistan",2000,21.4,51.8,67.156,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5131","UZ","Uzbekistan",2001,20.5,49.7,67.374,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5132","UZ","Uzbekistan",2002,21.1,47.4,67.613,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5133","UZ","Uzbekistan",2003,19.9,45.1,67.868,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5134","UZ","Uzbekistan",2004,20.9,42.7,68.135,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5135","UZ","Uzbekistan",2005,20.4,40.4,68.407,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5136","UZ","Uzbekistan",2006,21,38.1,68.676,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5137","UZ","Uzbekistan",2007,22.7,35.8,68.939,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5138","UZ","Uzbekistan",2008,23.7,33.5,69.193,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5139","UZ","Uzbekistan",2013,22.5,23.5,70.41,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5140","UZ","Uzbekistan",2014,23.3,21.8,70.671,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5141","UZ","Uzbekistan",2015,23.5,20.3,70.928,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5142","UZ","Uzbekistan",2016,22.8,18.8,71.171,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5143","UZ","Uzbekistan",2017,22.1,17.6,71.388,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5144","UZ","Uzbekistan",2018,23.3,16.5,71.573,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5145","UZ","Uzbekistan",2019,24.3,15.6,71.725,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5146","UZ","Uzbekistan",2020,NA,NA,NA,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5147","UZ","Uzbekistan",2012,21,25.3,70.155,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5148","UZ","Uzbekistan",2009,23.4,31.3,69.435,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
